	ID	Predicted Category
9795	1866	Business
9796	992	Business
9797	596	Technology
9798	10171	Politics
9799	7432	Business
9800	14657	Business
9801	12606	Politics
9802	5422	Technology
9803	11828	Football
9804	778	Politics
9805	2587	Film
9806	14287	Politics
9807	5359	Technology
9808	10549	Football
9809	2245	Film
9810	4411	Film
9811	11797	Football
9812	2823	Politics
9813	6274	Football
9814	4093	Politics
9815	12426	Football
9816	2381	Politics
9817	5241	Technology
9818	8312	Politics
9819	3631	Technology
9820	4595	Football
9821	1536	Film
9822	10924	Politics
9823	8136	Politics
9824	8096	Business
9825	1642	Film
9826	12052	Football
9827	1676	Technology
9828	4133	Technology
9829	11504	Business
9830	13149	Business
9831	13469	Football
9832	4992	Football
9833	13941	Football
9834	6194	Technology
9835	94	Technology
9836	9258	Technology
9837	13451	Football
9838	275	Football
9839	2571	Film
9840	5812	Film
9841	10692	Business
9842	11468	Politics
9843	3389	Politics
9844	9625	Film
9845	5080	Football
9846	4226	Technology
9847	9800	Politics
9848	11418	Politics
9849	15203	Football
9850	11538	Football
9851	980	Business
9852	11239	Politics
9853	4686	Football
9854	5537	Film
9855	6633	Politics
9856	8510	Business
9857	12422	Football
9858	14187	Film
9859	5320	Technology
9860	8476	Business
9861	3715	Technology
9862	11005	Football
9863	5227	Football
9864	4215	Technology
9865	14426	Football
9866	13991	Football
9867	6550	Film
9868	10632	Film
9869	8391	Technology
9870	3659	Film
9871	3756	Business
9872	4363	Technology
9873	4146	Technology
9874	5917	Film
9875	13338	Football
9876	3394	Business
9877	14915	Politics
9878	6673	Business
9879	9597	Film
9880	3921	Football
9881	2046	Film
9882	78	Business
9883	10887	Business
9884	2339	Politics
9885	5389	Technology
9886	4137	Technology
9887	2071	Film
9888	5472	Technology
9889	2306	Politics
9890	3515	Business
9891	2685	Business
9892	12159	Football
9893	9808	Business
9894	12634	Politics
9895	8290	Business
9896	3155	Business
9897	5887	Film
9898	5657	Film
9899	5488	Technology
9900	9092	Politics
9901	11745	Football
9902	13322	Football
9903	12675	Technology
9904	13078	Film
9905	9212	Film
9906	13282	Football
9907	11124	Politics
9908	12137	Film
9909	11438	Politics
9910	11275	Politics
9911	9252	Film
9912	5362	Technology
9913	4227	Technology
9914	1218	Business
9915	8591	Politics
9916	222	Football
9917	7976	Politics
9918	3444	Business
9919	3804	Politics
9920	9263	Film
9921	10424	Football
9922	8351	Business
9923	3150	Business
9924	10256	Business
9925	10142	Film
9926	13725	Football
9927	11023	Football
9928	11901	Football
9929	13831	Technology
9930	277	Politics
9931	14937	Football
9932	2416	Politics
9933	13888	Business
9934	2934	Politics
9935	2392	Politics
9936	2869	Business
9937	703	Business
9938	932	Business
9939	15209	Football
9940	8337	Business
9941	7341	Business
9942	4811	Football
9943	15289	Football
9944	2015	Film
9945	10873	Politics
9946	5929	Film
9947	2471	Politics
9948	14570	Football
9949	2984	Politics
9950	5410	Film
9951	10894	Football
9952	9251	Film
9953	8681	Business
9954	9369	Film
9955	13989	Football
9956	5319	Business
9957	6016	Business
9958	5271	Technology
9959	3625	Film
9960	13175	Business
9961	3538	Politics
9962	7692	Politics
9963	4529	Football
9964	4725	Football
9965	13996	Politics
9966	1517	Film
9967	10544	Football
9968	14348	Politics
9969	13718	Football
9970	13222	Football
9971	4896	Football
9972	13292	Football
9973	6296	Football
9974	6732	Business
9975	9599	Film
9976	8881	Technology
9977	3581	Politics
9978	5357	Business
9979	14895	Politics
9980	12982	Film
9981	1040	Business
9982	2565	Film
9983	14783	Film
9984	12794	Film
9985	7226	Football
9986	6931	Film
9987	9028	Technology
9988	13947	Football
9989	11264	Business
9990	9048	Politics
9991	14589	Politics
9992	11382	Politics
9993	7315	Business
9994	617	Business
9995	12880	Film
9996	12340	Technology
9997	4316	Technology
9998	14226	Politics
9999	3170	Business
10000	5737	Film
10001	7656	Politics
10002	14990	Football
10003	8770	Politics
10004	4802	Football
10005	6994	Technology
10006	13189	Politics
10007	13102	Film
10008	7726	Politics
10009	9772	Business
10010	9747	Film
10011	677	Technology
10012	5306	Technology
10013	10679	Politics
10014	4290	Technology
10015	15303	Football
10016	3584	Politics
10017	7939	Politics
10018	1793	Business
10019	11032	Football
10020	3702	Technology
10021	8853	Technology
10022	10886	Technology
10023	12866	Film
10024	4715	Football
10025	10909	Film
10026	15138	Film
10027	6983	Football
10028	12631	Business
10029	13502	Football
10030	3484	Business
10031	11253	Politics
10032	8780	Politics
10033	11142	Politics
10034	5835	Film
10035	13	Business
10036	1513	Film
10037	3988	Football
10038	10851	Football
10039	5954	Business
10040	8114	Business
10041	761	Business
10042	13442	Football
10043	12596	Politics
10044	767	Politics
10045	12012	Football
10046	7701	Politics
10047	5126	Football
10048	7208	Business
10049	15235	Football
10050	14823	Film
10051	9468	Film
10052	6359	Technology
10053	5535	Film
10054	4676	Football
10055	6451	Politics
10056	1156	Business
10057	13145	Business
10058	7228	Film
10059	3358	Business
10060	8057	Business
10061	11886	Football
10062	13556	Football
10063	2512	Politics
10064	2265	Politics
10065	8281	Business
10066	1785	Business
10067	12927	Film
10068	5391	Technology
10069	15127	Film
10070	9631	Film
10071	13576	Football
10072	52	Business
10073	5218	Technology
10074	815	Politics
10075	9269	Politics
10076	10209	Football
10077	14612	Politics
10078	14033	Football
10079	13185	Football
10080	12018	Football
10081	319	Politics
10082	7586	Politics
10083	10736	Football
10084	12831	Film
10085	12250	Technology
10086	5589	Film
10087	10839	Football
10088	3503	Politics
10089	12180	Football
10090	14041	Football
10091	187	Football
10092	13474	Football
10093	4906	Football
10094	14614	Politics
10095	271	Football
10096	4010	Business
10097	1771	Film
10098	3140	Business
10099	8532	Politics
10100	14049	Football
10101	13170	Football
10102	8341	Business
10103	10411	Football
10104	109	Technology
10105	4366	Technology
10106	4413	Film
10107	4863	Football
10108	8014	Politics
10109	11149	Business
10110	13015	Film
10111	10835	Football
10112	14983	Football
10113	11104	Business
10114	5236	Technology
10115	11793	Football
10116	1231	Politics
10117	7663	Politics
10118	10198	Football
10119	5834	Film
10120	8285	Politics
10121	3986	Football
10122	7861	Politics
10123	4557	Football
10124	9962	Politics
10125	6544	Technology
10126	7281	Football
10127	13655	Football
10128	3831	Football
10129	7430	Politics
10130	4924	Football
10131	10230	Politics
10132	9056	Politics
10133	11996	Football
10134	12192	Film
10135	9002	Politics
10136	4981	Football
10137	3318	Business
10138	786	Business
10139	8869	Technology
10140	4159	Technology
10141	12437	Football
10142	2217	Film
10143	8159	Business
10144	9352	Film
10145	13524	Football
10146	4581	Football
10147	9749	Politics
10148	12649	Film
10149	3209	Business
10150	2434	Politics
10151	11879	Football
10152	5949	Business
10153	1682	Politics
10154	13396	Politics
10155	6050	Football
10156	3542	Business
10157	6812	Business
10158	12181	Football
10159	12032	Football
10160	5659	Film
10161	14898	Politics
10162	7581	Politics
10163	9160	Film
10164	940	Business
10165	14478	Technology
10166	4631	Football
10167	1200	Business
10168	6674	Business
10169	5151	Football
10170	6614	Business
10171	10914	Film
10172	10190	Football
10173	2049	Film
10174	13441	Football
10175	6714	Business
10176	13727	Football
10177	2140	Film
10178	4834	Football
10179	10053	Film
10180	8663	Business
10181	3136	Business
10182	201	Politics
10183	3111	Business
10184	9482	Film
10185	15024	Football
10186	4645	Football
10187	13244	Football
10188	5619	Film
10189	9490	Film
10190	5132	Football
10191	2155	Film
10192	14785	Technology
10193	6166	Technology
10194	6577	Business
10195	7041	Technology
10196	12019	Football
10197	712	Business
10198	1220	Business
10199	9022	Business
10200	6816	Business
10201	3895	Football
10202	7353	Business
10203	5884	Film
10204	7475	Technology
10205	10350	Football
10206	3639	Technology
10207	7152	Politics
10208	12925	Film
10209	2930	Politics
10210	2257	Politics
10211	6559	Film
10212	3263	Business
10213	13963	Football
10214	7187	Business
10215	11805	Football
10216	8579	Politics
10217	2043	Film
10218	5644	Film
10219	2658	Politics
10220	12970	Film
10221	11497	Politics
10222	7621	Politics
10223	4251	Technology
10224	9535	Film
10225	12487	Football
10226	12873	Film
10227	7218	Football
10228	4958	Football
10229	2787	Politics
10230	15101	Football
10231	979	Business
10232	9365	Politics
10233	9270	Politics
10234	13618	Football
10235	13671	Film
10236	15109	Football
10237	8504	Politics
10238	8148	Business
10239	4312	Technology
10240	8719	Business
10241	12852	Film
10242	755	Business
10243	3845	Football
10244	15326	Technology
10245	3332	Politics
10246	13617	Football
10247	13319	Football
10248	7627	Politics
10249	9666	Film
10250	9304	Film
10251	15099	Football
10252	7613	Politics
10253	9043	Business
10254	10326	Business
10255	8596	Business
10256	4393	Technology
10257	9515	Politics
10258	5612	Business
10259	8133	Business
10260	4365	Technology
10261	15074	Technology
10262	13965	Football
10263	5445	Film
10264	15301	Film
10265	3112	Business
10266	10570	Football
10267	6830	Business
10268	9443	Politics
10269	8781	Business
10270	252	Football
10271	5495	Film
10272	3004	Politics
10273	12101	Film
10274	11925	Football
10275	9793	Film
10276	64	Business
10277	5059	Football
10278	4956	Football
10279	11881	Football
10280	13424	Politics
10281	12359	Football
10282	9539	Film
10283	14281	Politics
10284	7658	Politics
10285	7542	Politics
10286	6178	Technology
10287	12139	Film
10288	4370	Technology
10289	15190	Football
10290	12431	Football
10291	13136	Film
10292	2226	Film
10293	10318	Football
10294	5355	Technology
10295	8340	Business
10296	10491	Football
10297	5361	Technology
10298	1566	Film
10299	5220	Technology
10300	13088	Film
10301	13241	Football
10302	14874	Politics
10303	14100	Politics
10304	7902	Politics
10305	3479	Business
10306	4767	Football
10307	10056	Film
10308	9537	Film
10309	13654	Football
10310	1352	Business
10311	12754	Film
10312	8072	Politics
10313	2157	Film
10314	12571	Politics
10315	7974	Business
10316	2616	Politics
10317	14008	Football
10318	2590	Politics
10319	1119	Film
10320	5932	Business
10321	5437	Technology
10322	11385	Politics
10323	14201	Film
10324	3450	Politics
10325	11789	Football
10326	6888	Technology
10327	10959	Business
10328	2494	Politics
10329	9544	Politics
10330	14931	Football
10331	15220	Football
10332	9706	Film
10333	7036	Business
10334	12450	Football
10335	2012	Film
10336	6154	Football
10337	9956	Politics
10338	817	Politics
10339	2075	Film
10340	21	Technology
10341	722	Business
10342	7509	Business
10343	3372	Business
10344	9620	Film
10345	6971	Technology
10346	552	Business
10347	8642	Business
10348	1747	Technology
10349	9527	Film
10350	9976	Politics
10351	6324	Football
10352	9657	Film
10353	12862	Film
10354	9683	Film
10355	1120	Business
10356	751	Technology
10357	686	Technology
10358	9091	Film
10359	6084	Business
10360	10375	Football
10361	6580	Business
10362	6298	Football
10363	13462	Football
10364	11100	Politics
10365	1530	Film
10366	7435	Business
10367	4829	Football
10368	1394	Technology
10369	5180	Technology
10370	9381	Film
10371	7055	Business
10372	6039	Business
10373	12499	Football
10374	10542	Football
10375	2651	Politics
10376	8307	Business
10377	9588	Film
10378	5602	Film
10379	1579	Film
10380	8460	Business
10381	4103	Business
10382	10637	Football
10383	5832	Film
10384	11446	Politics
10385	12161	Film
10386	14819	Politics
10387	6364	Film
10388	14347	Politics
10389	4001	Football
10390	4714	Football
10391	4587	Politics
10392	6371	Film
10393	5889	Film
10394	14620	Politics
10395	8196	Business
10396	7603	Politics
10397	5534	Film
10398	3890	Business
10399	8494	Business
10400	3725	Technology
10401	757	Business
10402	11121	Politics
10403	11630	Football
10404	8075	Business
10405	4141	Technology
10406	6095	Business
10407	3169	Business
10408	10367	Football
10409	13934	Football
10410	3341	Business
10411	10015	Politics
10412	12185	Film
10413	8895	Technology
10414	6132	Business
10415	12347	Football
10416	8432	Politics
10417	3695	Technology
10418	5347	Technology
10419	3692	Technology
10420	5643	Film
10421	1730	Football
10422	2197	Film
10423	9068	Politics
10424	10353	Football
10425	12254	Technology
10426	831	Business
10427	5790	Film
10428	7623	Politics
10429	8640	Politics
10430	10880	Business
10431	13796	Football
10432	4377	Technology
10433	14543	Business
10434	14499	Film
10435	72	Business
10436	1400	Technology
10437	12297	Technology
10438	2461	Politics
10439	7809	Politics
10440	517	Politics
10441	2865	Business
10442	1048	Business
10443	10776	Football
10444	13548	Football
10445	311	Business
10446	13649	Football
10447	10069	Film
10448	13274	Football
10449	3941	Business
10450	8440	Politics
10451	9816	Politics
10452	13006	Film
10453	9070	Politics
10454	1041	Business
10455	3682	Technology
10456	9464	Film
10457	6009	Business
10458	2419	Politics
10459	14194	Film
10460	11079	Business
10461	6392	Film
10462	8630	Politics
10463	9763	Technology
10464	6435	Technology
10465	9786	Film
10466	1906	Film
10467	4521	Football
10468	8300	Business
10469	1888	Film
10470	4903	Football
10471	3288	Business
10472	11285	Politics
10473	13347	Football
10474	13549	Football
10475	12864	Film
10476	12799	Film
10477	4238	Technology
10478	10922	Film
10479	5457	Film
10480	8487	Politics
10481	12408	Football
10482	6484	Film
10483	11718	Football
10484	13235	Football
10485	2525	Politics
10486	14881	Business
10487	4607	Football
10488	3897	Football
10489	3732	Politics
10490	6302	Football
10491	8198	Politics
10492	2600	Politics
10493	14922	Politics
10494	10229	Business
10495	13659	Football
10496	1203	Business
10497	890	Business
10498	6844	Business
10499	3410	Business
10500	10703	Business
10501	2055	Film
10502	3068	Business
10503	725	Business
10504	5265	Technology
10505	10075	Film
10506	12558	Football
10507	6686	Business
10508	6758	Business
10509	2963	Politics
10510	14716	Business
10511	11703	Football
10512	3210	Business
10513	642	Technology
10514	11673	Football
10515	6652	Business
10516	11734	Football
10517	7797	Politics
10518	9143	Technology
10519	228	Technology
10520	10991	Football
10521	7416	Business
10522	5300	Technology
10523	12120	Film
10524	6913	Film
10525	4167	Technology
10526	3303	Politics
10527	6523	Film
10528	661	Technology
10529	13971	Football
10530	8884	Technology
10531	6012	Business
10532	4481	Football
10533	13193	Business
10534	3143	Business
10535	9050	Technology
10536	8077	Business
10537	2755	Business
10538	14218	Film
10539	13253	Football
10540	14651	Politics
10541	11641	Football
10542	5874	Film
10543	5972	Politics
10544	659	Technology
10545	369	Technology
10546	8242	Business
10547	8379	Business
10548	8310	Business
10549	5242	Football
10550	13370	Football
10551	13375	Football
10552	13163	Technology
10553	9330	Film
10554	5174	Football
10555	10459	Football
10556	1769	Film
10557	3213	Business
10558	2272	Politics
10559	10895	Politics
10560	13181	Football
10561	1569	Film
10562	11175	Politics
10563	10381	Football
10564	8424	Politics
10565	12210	Football
10566	1840	Technology
10567	6049	Football
10568	4277	Technology
10569	4161	Technology
10570	4425	Football
10571	3562	Politics
10572	7144	Politics
10573	8561	Business
10574	5963	Business
10575	4358	Technology
10576	3574	Politics
10577	8013	Business
10578	11301	Business
10579	11551	Football
10580	6	Business
10581	1066	Politics
10582	9479	Politics
10583	7266	Business
10584	2557	Business
10585	8886	Technology
10586	1455	Technology
10587	9547	Film
10588	834	Technology
10589	11706	Football
10590	108	Technology
10591	5496	Technology
10592	14193	Film
10593	4350	Technology
10594	13341	Football
10595	15294	Football
10596	5289	Business
10597	9780	Film
10598	6683	Business
10599	2971	Business
10600	12125	Film
10601	752	Business
10602	10997	Football
10603	15133	Film
10604	9132	Politics
10605	6990	Technology
10606	14102	Politics
10607	4372	Technology
10608	4096	Technology
10609	2367	Politics
10610	3253	Business
10611	12070	Football
10612	7039	Technology
10613	690	Business
10614	14522	Technology
10615	10234	Politics
10616	381	Film
10617	803	Business
10618	3710	Technology
10619	11528	Football
10620	7473	Politics
10621	11851	Football
10622	13762	Football
10623	11954	Football
10624	9664	Film
10625	234	Technology
10626	13706	Football
10627	7494	Politics
10628	13835	Technology
10629	11477	Politics
10630	13165	Football
10631	687	Business
10632	3350	Business
10633	13912	Technology
10634	14476	Football
10635	4225	Technology
10636	11205	Business
10637	3473	Business
10638	13019	Film
10639	970	Business
10640	6462	Business
10641	1622	Film
10642	9478	Politics
10643	6986	Technology
10644	2717	Technology
10645	2097	Politics
10646	11755	Football
10647	9016	Politics
10648	13773	Football
10649	858	Business
10650	5161	Football
10651	12509	Football
10652	2874	Politics
10653	7319	Business
10654	11412	Politics
10655	6949	Technology
10656	13534	Football
10657	2997	Technology
10658	8949	Football
10659	8702	Politics
10660	3517	Politics
10661	7464	Politics
10662	3689	Technology
10663	148	Business
10664	6365	Film
10665	4573	Football
10666	15066	Football
10667	12579	Politics
10668	15060	Football
10669	12177	Football
10670	3641	Technology
10671	11815	Football
10672	4090	Technology
10673	10212	Business
10674	4666	Football
10675	15309	Football
10676	2743	Business
10677	11698	Football
10678	240	Politics
10679	1419	Technology
10680	2064	Film
10681	8745	Politics
10682	5189	Football
10683	1063	Business
10684	13523	Football
10685	9509	Film
10686	13365	Football
10687	6973	Technology
10688	10485	Football
10689	8568	Politics
10690	2815	Politics
10691	14349	Politics
10692	4422	Football
10693	8748	Politics
10694	5105	Football
10695	8237	Business
10696	9574	Film
10697	10199	Football
10698	4448	Football
10699	3453	Business
10700	6299	Football
10701	8433	Business
10702	13433	Film
10703	8174	Politics
10704	10784	Football
10705	4606	Football
10706	208	Technology
10707	8416	Technology
10708	1473	Business
10709	6448	Politics
10710	10338	Football
10711	6099	Business
10712	14335	Business
10713	13117	Film
10714	6262	Football
10715	11312	Politics
10716	13736	Football
10717	13167	Football
10718	4382	Technology
10719	13956	Technology
10720	5417	Film
10721	2393	Politics
10722	10686	Football
10723	13594	Football
10724	14012	Football
10725	11704	Football
10726	1392	Technology
10727	5002	Football
10728	14752	Film
10729	9149	Business
10730	14549	Business
10731	10624	Football
10732	13525	Football
10733	4174	Technology
10734	9904	Politics
10735	7555	Politics
10736	4480	Football
10737	13160	Film
10738	7448	Politics
10739	11020	Football
10740	10096	Business
10741	4625	Football
10742	4532	Football
10743	9169	Film
10744	9453	Film
10745	6942	Technology
10746	10021	Politics
10747	14133	Business
10748	2925	Politics
10749	9063	Politics
10750	6554	Technology
10751	1958	Film
10752	12623	Politics
10753	2853	Politics
10754	10774	Football
10755	15022	Football
10756	4088	Film
10757	4949	Football
10758	3102	Business
10759	11372	Business
10760	12506	Football
10761	861	Business
10762	2357	Politics
10763	6386	Film
10764	9861	Film
10765	7879	Business
10766	9006	Football
10767	8586	Politics
10768	14231	Politics
10769	12146	Football
10770	12072	Film
10771	13552	Football
10772	9834	Film
10773	4921	Football
10774	4844	Football
10775	15257	Football
10776	14928	Football
10777	10968	Film
10778	3166	Business
10779	11443	Business
10780	3257	Business
10781	6793	Business
10782	5317	Business
10783	10035	Politics
10784	10137	Film
10785	9374	Film
10786	10641	Football
10787	4233	Technology
10788	8369	Business
10789	11951	Football
10790	9504	Business
10791	6688	Business
10792	3681	Technology
10793	1396	Technology
10794	7526	Business
10795	4076	Football
10796	14363	Football
10797	5327	Technology
10798	5687	Film
10799	4636	Football
10800	5826	Film
10801	5778	Film
10802	10141	Technology
10803	7023	Technology
10804	2072	Politics
10805	378	Film
10806	9882	Politics
10807	1255	Politics
10808	11040	Football
10809	4367	Film
10810	6828	Business
10811	7808	Politics
10812	509	Politics
10813	5966	Business
10814	13114	Film
10815	3227	Business
10816	10947	Film
10817	4527	Football
10818	14465	Business
10819	13440	Football
10820	12895	Film
10821	10661	Politics
10822	9379	Film
10823	3056	Business
10824	6636	Business
10825	851	Business
10826	7431	Politics
10827	8809	Business
10828	5940	Business
10829	13593	Football
10830	1490	Film
10831	11289	Politics
10832	8994	Politics
10833	7653	Politics
10834	1457	Technology
10835	5399	Technology
10836	285	Politics
10837	5137	Football
10838	4750	Football
10839	2503	Politics
10840	12145	Film
10841	1850	Film
10842	8937	Politics
10843	564	Business
10844	7999	Business
10845	8785	Business
10846	11074	Politics
10847	1711	Politics
10848	8567	Business
10849	8647	Business
10850	2633	Politics
10851	12455	Football
10852	4534	Football
10853	928	Politics
10854	711	Technology
10855	13580	Football
10856	3061	Business
10857	14132	Business
10858	6753	Business
10859	10261	Football
10860	3337	Business
10861	3758	Business
10862	3592	Technology
10863	11762	Football
10864	5025	Football
10865	875	Politics
10866	2222	Film
10867	8186	Business
10868	10896	Politics
10869	13075	Film
10870	15076	Football
10871	1697	Politics
10872	9450	Film
10873	14329	Politics
10874	656	Business
10875	8633	Business
10876	11113	Politics
10877	6876	Business
10878	9489	Film
10879	8842	Politics
10880	7569	Business
10881	11076	Business
10882	869	Politics
10883	15039	Football
10884	7418	Business
10885	14254	Politics
10886	8062	Business
10887	9462	Film
10888	1941	Film
10889	5566	Film
10890	4407	Technology
10891	12648	Film
10892	14118	Business
10893	12834	Film
10894	14846	Football
10895	12414	Football
10896	14213	Film
10897	2659	Business
10898	6941	Business
10899	12907	Politics
10900	3848	Football
10901	9372	Film
10902	9223	Film
10903	10573	Football
10904	6947	Film
10905	5652	Film
10906	3852	Football
10907	7611	Politics
10908	3218	Business
10909	13901	Business
10910	5531	Technology
10911	14764	Film
10912	1736	Business
10913	795	Politics
10914	11324	Business
10915	6454	Politics
10916	1003	Business
10917	7599	Business
10918	11967	Football
10919	2031	Film
10920	7950	Business
10921	882	Politics
10922	13217	Football
10923	12234	Football
10924	1121	Business
10925	3781	Technology
10926	7895	Politics
10927	2082	Film
10928	14982	Football
10929	888	Business
10930	13869	Technology
10931	9469	Film
10932	1754	Business
10933	12771	Film
10934	10410	Football
10935	14455	Football
10936	13591	Football
10937	9938	Film
10938	12996	Film
10939	1515	Technology
10940	14500	Film
10941	7980	Politics
10942	9471	Film
10943	14919	Politics
10944	2872	Politics
10945	9267	Politics
10946	9324	Film
10947	5830	Film
10948	4543	Football
10949	941	Business
10950	5090	Football
10951	4157	Politics
10952	1592	Film
10953	576	Business
10954	10609	Football
10955	13607	Football
10956	7914	Business
10957	8721	Business
10958	522	Politics
10959	12468	Football
10960	36	Business
10961	7604	Politics
10962	4429	Football
10963	7116	Politics
10964	1094	Politics
10965	4539	Football
10966	7320	Business
10967	2213	Film
10968	4874	Football
10969	3434	Business
10970	9407	Technology
10971	1763	Business
10972	8048	Business
10973	1732	Business
10974	5384	Technology
10975	4246	Technology
10976	4984	Football
10977	4458	Football
10978	7932	Business
10979	10818	Business
10980	8319	Business
10981	3476	Film
10982	10792	Politics
10983	9408	Film
10984	5544	Film
10985	3666	Technology
10986	11123	Politics
10987	1338	Business
10988	12977	Film
10989	9326	Politics
10990	8202	Business
10991	7845	Politics
10992	467	Business
10993	14599	Politics
10994	9416	Politics
10995	14540	Business
10996	6549	Film
10997	566	Business
10998	11501	Politics
10999	14956	Football
11000	11640	Football
11001	313	Business
11002	13124	Film
11003	7862	Politics
11004	6387	Film
11005	4442	Football
11006	1557	Film
11007	9460	Film
11008	12480	Football
11009	11452	Business
11010	13794	Film
11011	8617	Business
11012	8126	Business
11013	8921	Technology
11014	7468	Politics
11015	556	Politics
11016	4945	Football
11017	5519	Film
11018	10356	Football
11019	11731	Football
11020	9923	Business
11021	8343	Politics
11022	9190	Politics
11023	11410	Politics
11024	4331	Technology
11025	10659	Football
11026	11975	Football
11027	3601	Technology
11028	2440	Politics
11029	7107	Politics
11030	8027	Politics
11031	8712	Politics
11032	8453	Business
11033	10046	Film
11034	4872	Football
11035	13916	Football
11036	3989	Football
11037	7681	Politics
11038	5084	Football
11039	8908	Technology
11040	11441	Politics
11041	9592	Film
11042	14786	Business
11043	1186	Politics
11044	6505	Technology
11045	5944	Politics
11046	6207	Technology
11047	13355	Football
11048	14961	Football
11049	11310	Politics
11050	2203	Politics
11051	6231	Football
11052	8076	Business
11053	4208	Technology
11054	9362	Film
11055	6734	Business
11056	13537	Football
11057	2131	Film
11058	8635	Politics
11059	9579	Film
11060	10227	Football
11061	14156	Business
11062	4547	Football
11063	13446	Football
11064	1116	Business
11065	11753	Football
11066	8927	Technology
11067	9565	Film
11068	10397	Football
11069	9911	Politics
11070	3146	Business
11071	3858	Business
11072	10809	Business
11073	5027	Football
11074	9018	Business
11075	5878	Film
11076	9129	Film
11077	8182	Business
11078	2964	Business
11079	3523	Politics
11080	1211	Business
11081	13018	Film
11082	1617	Film
11083	3163	Politics
11084	6251	Technology
11085	5957	Technology
11086	4700	Football
11087	6695	Business
11088	5305	Technology
11089	8190	Business
11090	11479	Politics
11091	5708	Film
11092	3808	Technology
11093	3633	Technology
11094	11928	Football
11095	14537	Business
11096	13141	Technology
11097	8637	Politics
11098	1628	Film
11099	995	Business
11100	1126	Business
11101	12749	Film
11102	2021	Film
11103	12214	Football
11104	4206	Technology
11105	10345	Football
11106	5965	Politics
11107	6625	Business
11108	10260	Football
11109	3884	Football
11110	10729	Business
11111	1674	Business
11112	8132	Business
11113	101	Technology
11114	8905	Politics
11115	12763	Film
11116	4024	Business
11117	2910	Politics
11118	10653	Politics
11119	6263	Football
11120	14553	Business
11121	1044	Technology
11122	12716	Film
11123	2904	Business
11124	1904	Film
11125	10312	Football
11126	4194	Technology
11127	14315	Business
11128	3224	Business
11129	414	Film
11130	11364	Politics
11131	1299	Technology
11132	11601	Football
11133	605	Technology
11134	2112	Business
11135	5272	Technology
11136	2123	Film
11137	5152	Football
11138	7436	Film
11139	5555	Film
11140	3193	Business
11141	4820	Football
11142	15020	Football
11143	13125	Technology
11144	6210	Football
11145	10235	Football
11146	8710	Politics
11147	7452	Politics
11148	4257	Film
11149	7181	Business
11150	2866	Business
11151	2479	Politics
11152	8019	Business
11153	3827	Football
11154	15023	Football
11155	3377	Politics
11156	11598	Football
11157	11842	Football
11158	14266	Politics
11159	11085	Politics
11160	10827	Business
11161	9553	Film
11162	15163	Film
11163	5421	Technology
11164	14203	Film
11165	9783	Film
11166	2989	Business
11167	13267	Football
11168	8157	Business
11169	14650	Politics
11170	6579	Business
11171	13423	Politics
11172	7493	Politics
11173	10656	Politics
11174	6285	Football
11175	6724	Business
11176	15132	Business
11177	944	Business
11178	5117	Football
11179	500	Politics
11180	3312	Politics
11181	14091	Politics
11182	12945	Film
11183	12659	Film
11184	10569	Football
11185	9262	Film
11186	2146	Film
11187	216	Politics
11188	11853	Football
11189	9171	Film
11190	7427	Business
11191	11083	Politics
11192	10508	Football
11193	13288	Football
11194	7081	Technology
11195	2442	Politics
11196	7293	Business
11197	15078	Football
11198	8286	Politics
11199	1874	Film
11200	11398	Politics
11201	9275	Film
11202	306	Politics
11203	11145	Politics
11204	9821	Politics
11205	2261	Politics
11206	11245	Politics
11207	6750	Business
11208	2211	Film
11209	9628	Film
11210	1086	Business
11211	9642	Film
11212	3407	Politics
11213	10107	Football
11214	5158	Football
11215	1841	Business
11216	15017	Football
11217	8757	Business
11218	4002	Football
11219	9327	Politics
11220	9204	Politics
11221	14466	Technology
11222	12152	Technology
11223	2280	Politics
11224	11440	Business
11225	5418	Technology
11226	2453	Politics
11227	2335	Politics
11228	7589	Politics
11229	8230	Business
11230	7887	Politics
11231	14436	Football
11232	7094	Technology
11233	5231	Technology
11234	1591	Film
11235	11774	Football
11236	12098	Football
11237	11721	Football
11238	9434	Politics
11239	8915	Technology
11240	8696	Business
11241	8746	Business
11242	5523	Film
11243	9402	Film
11244	13641	Football
11245	9248	Technology
11246	10882	Business
11247	1751	Business
11248	5624	Film
11249	12701	Film
11250	13535	Football
11251	485	Business
11252	13663	Football
11253	9988	Politics
11254	7955	Business
11255	11008	Football
11256	3171	Business
11257	283	Business
11258	11134	Politics
11259	7504	Politics
11260	9736	Politics
11261	6488	Technology
11262	3259	Business
11263	6635	Business
11264	12398	Football
11265	6648	Business
11266	10963	Business
11267	5267	Technology
11268	13529	Film
11269	4181	Politics
11270	1309	Technology
11271	7949	Politics
11272	12548	Football
11273	7967	Politics
11274	14143	Politics
11275	11780	Football
11276	8708	Politics
11277	3937	Football
11278	6369	Film
11279	12792	Film
11280	12332	Football
11281	14910	Politics
11282	12039	Film
11283	4835	Football
11284	9008	Business
11285	15308	Football
11286	7286	Business
11287	3739	Politics
11288	2935	Business
11289	12066	Football
11290	1605	Film
11291	1250	Politics
11292	4935	Football
11293	9067	Politics
11294	12657	Film
11295	9967	Politics
11296	9556	Politics
11297	7938	Business
11298	14197	Film
11299	9335	Politics
11300	3597	Politics
11301	111	Technology
